category	day_of_week	description	incident_num	latitude	longitude	date	resolution
NON-CRIMINAL	Sunday	FOUND PROPERTY	160252713	37.7482667424502	-122.484653060373	2016-03-27T15:10:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN AUTOMOBILE	160252729	37.7642007160868	-122.39081973246	2016-03-27T01:30:00Z	NONE
STOLEN PROPERTY	Sunday	STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING	160252735	37.7805345385278	-122.408162953857	2016-03-27T14:59:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	POSSESSION OF BURGLARY TOOLS	160252735	37.7805345385278	-122.408162953857	2016-03-27T14:59:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160252735	37.7805345385278	-122.408162953857	2016-03-27T14:59:00Z	ARREST, BOOKED
BURGLARY	Saturday	BURGLARY, HOT PROWL, UNLAWFUL ENTRY	160252741	37.7500179227307	-122.415005297689	2016-03-26T14:00:00Z	NONE
DRUG/NARCOTIC	Sunday	POSSESSION OF BASE/ROCK COCAINE	160252757	37.7825851968467	-122.415694922134	2016-03-27T15:42:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Sunday	SALE OF BASE/ROCK COCAINE	160252757	37.7825851968467	-122.415694922134	2016-03-27T15:42:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	GRAND THEFT FROM LOCKED AUTO	160252763	37.7764155489504	-122.437964085538	2016-03-27T14:30:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN AUTOMOBILE	160252785	37.7572374683582	-122.395891602231	2016-03-27T03:00:00Z	NONE
KIDNAPPING	Sunday	CHILD STEALING	160252804	37.7115816415732	-122.427965645504	2016-03-27T16:00:00Z	NONE
MISSING PERSON	Sunday	MISSING ADULT	160252832	37.7534181025184	-122.411903135776	2016-03-27T15:30:00Z	NONE
MISSING PERSON	Sunday	FOUND PERSON	160252832	37.7534181025184	-122.411903135776	2016-03-27T15:30:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE -PROPERTY FOR DESTRUCTION	160252848	37.7838344374141	-122.412930522059	2016-03-27T12:30:00Z	NONE
OTHER OFFENSES	Sunday	RESISTING ARREST	160252854	37.7564864109309	-122.406539115148	2016-03-27T16:00:00Z	ARREST, CITED
TRESPASS	Sunday	TRESPASSING	160252854	37.7564864109309	-122.406539115148	2016-03-27T16:00:00Z	ARREST, CITED
WARRANTS	Sunday	WARRANT ARREST	160252860	37.741057552813	-122.406479975864	2016-03-27T16:17:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160252876	37.7850960963726	-122.412758759499	2016-03-27T16:50:00Z	ARREST, BOOKED
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160252882	37.7833104067015	-122.388379873919	2016-03-27T16:45:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160252898	37.7707478792597	-122.424854040258	2016-03-27T17:02:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN MOTORCYCLE	160252901	37.7633873513246	-122.433093496074	2016-03-27T05:00:00Z	NONE
NON-CRIMINAL	Sunday	FOUND PROPERTY	160252917	37.7840761863838	-122.418540618555	2016-03-27T17:03:00Z	NONE
VEHICLE THEFT	Wednesday	STOLEN AUTOMOBILE	160252923	37.7731176298591	-122.391470335941	2016-03-23T23:00:00Z	NONE
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION	160252945	37.7277351549331	-122.393232869341	2016-03-27T17:35:00Z	ARREST, BOOKED
LARCENY/THEFT	Saturday	GRAND THEFT FROM PERSON	160252951	37.8085905137102	-122.415923448242	2016-03-26T23:40:00Z	NONE
VEHICLE THEFT	Thursday	STOLEN AUTOMOBILE	160252973	37.775795803337	-122.42355991561	2016-03-24T19:30:00Z	NONE
SUSPICIOUS OCC	Sunday	SUSPICIOUS OCCURRENCE	160252989	37.7846576329256	-122.414433155063	2016-03-27T16:45:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160252995	37.7121195039057	-122.402961324239	2016-03-27T17:31:00Z	UNFOUNDED
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION ARREST	160253006	37.7440381549154	-122.420896598735	2016-03-27T17:50:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	VIOLATION OF PARK CODE	160253012	37.7727160506722	-122.480980581059	2016-03-27T16:28:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160253012	37.7727160506722	-122.480980581059	2016-03-27T16:28:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION	160253028	37.7272326718559	-122.385684144722	2016-03-27T18:20:00Z	ARREST, BOOKED
OTHER OFFENSES	Tuesday	FALSE PERSONATION	160253034	37.769554034555	-122.420222385251	2016-03-15T07:01:00Z	NONE
BURGLARY	Saturday	BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY	160253040	37.772647606317	-122.452460550389	2016-03-27T04:00:00Z	NONE
VANDALISM	Saturday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160253056	37.7457023802177	-122.426787736021	2016-03-27T01:30:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN MOTORCYCLE	160253062	37.7798972131323	-122.467350448491	2016-03-27T06:30:00Z	NONE
OTHER OFFENSES	Sunday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160253078	37.7335359662276	-122.388483091972	2016-03-27T18:40:00Z	ARREST, BOOKED
VEHICLE THEFT	Saturday	STOLEN TRUCK	160253084	37.7564229800263	-122.402671594737	2016-03-26T18:00:00Z	NONE
OTHER OFFENSES	Wednesday	FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY	160253090	37.7880978459873	-122.391887363951	2016-03-23T23:45:00Z	NONE
ASSAULT	Sunday	BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP	160253103	37.7173273823993	-122.430517952798	2016-03-27T13:00:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	PETTY THEFT FROM A BUILDING	160253103	37.7173273823993	-122.430517952798	2016-03-27T13:00:00Z	ARREST, BOOKED
BURGLARY	Sunday	BURGLARY, HOT PROWL, UNLAWFUL ENTRY	160253119	37.7442629073225	-122.416823956829	2016-03-27T08:00:00Z	NONE
LARCENY/THEFT	Sunday	GRAND THEFT FROM UNLOCKED AUTO	160253119	37.7442629073225	-122.416823956829	2016-03-27T08:00:00Z	NONE
SUSPICIOUS OCC	Sunday	SUSPICIOUS OCCURRENCE	160253147	37.7643397808308	-122.500298781688	2016-03-27T18:50:00Z	NONE
LARCENY/THEFT	Sunday	GRAND THEFT FROM LOCKED AUTO	160253153	37.7515249573047	-122.405251765863	2016-03-27T17:30:00Z	NONE
LARCENY/THEFT	Saturday	PETTY THEFT OF PROPERTY	160253175	37.7884164529371	-122.429538846712	2016-03-27T03:00:00Z	NONE
FRAUD	Sunday	FALSE ID TO PEACE OFFICER	160253181	37.7674625261825	-122.419832890144	2016-03-27T19:26:00Z	ARREST, BOOKED
LIQUOR LAWS	Sunday	CONSUMING ALCOHOL IN PUBLIC VIEW	160253181	37.7674625261825	-122.419832890144	2016-03-27T19:26:00Z	ARREST, BOOKED
ASSAULT	Sunday	BATTERY	160253197	37.7546172382083	-122.418738265772	2016-03-27T19:20:00Z	UNFOUNDED
SUSPICIOUS OCC	Sunday	INVESTIGATIVE DETENTION	160253197	37.7546172382083	-122.418738265772	2016-03-27T19:20:00Z	UNFOUNDED
LARCENY/THEFT	Sunday	GRAND THEFT FROM LOCKED AUTO	160253200	37.7832767266062	-122.414081138014	2016-03-27T18:00:00Z	NONE
SECONDARY CODES	Sunday	PREJUDICE-BASED INCIDENT	160253216	37.7410258980536	-122.480396932136	2016-03-27T08:00:00Z	NONE
VANDALISM	Sunday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160253216	37.7410258980536	-122.480396932136	2016-03-27T08:00:00Z	NONE
LARCENY/THEFT	Wednesday	PETTY THEFT FROM A BUILDING	160253222	37.7716214083281	-122.5061625136	2016-03-23T23:00:00Z	NONE
VEHICLE THEFT	Sunday	STOLEN AUTOMOBILE	160253238	37.7821689138292	-122.418996371999	2016-03-27T19:00:00Z	NONE
MISSING PERSON	Tuesday	FOUND PERSON	160224477	37.7691767476277	-122.433575097282	2016-03-15T19:00:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN AUTOMOBILE	160253250	37.7625579386698	-122.40710239862	2016-03-27T04:45:00Z	NONE
SUSPICIOUS OCC	Sunday	SUSPICIOUS OCCURRENCE	160253272	37.7822500873167	-122.411268613368	2016-03-27T19:19:00Z	NONE
DISORDERLY CONDUCT	Friday	DISTURBING THE PEACE, COMMOTION	160253288	37.7574160578699	-122.487989577537	2016-03-25T16:00:00Z	NONE
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION ARREST	160253307	37.7119336857601	-122.418766889013	2016-03-27T19:45:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	MISCELLANEOUS INVESTIGATION	160253307	37.7119336857601	-122.418766889013	2016-03-27T19:45:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	PETTY THEFT FROM LOCKED AUTO	160253313	37.804271887891	-122.44827840533	2016-03-27T18:37:00Z	NONE
LARCENY/THEFT	Tuesday	THEFT OF CHECKS OR CREDIT CARDS	160253341	37.7980578628868	-122.443330103325	2016-03-22T15:45:00Z	NONE
FORGERY/COUNTERFEITING	Tuesday	CHECKS, FORGERY (FELONY)	160253341	37.7980578628868	-122.443330103325	2016-03-22T15:45:00Z	NONE
OTHER OFFENSES	Sunday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160253357	37.7299809672996	-122.388856204292	2016-03-27T20:40:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	GRAND THEFT FROM LOCKED AUTO	160253363	37.7685230217392	-122.430233400692	2016-03-27T15:30:00Z	NONE
LARCENY/THEFT	Sunday	GRAND THEFT FROM LOCKED AUTO	160253379	37.7800332991006	-122.464279879446	2016-03-27T20:42:00Z	NONE
NON-CRIMINAL	Sunday	LOST PROPERTY	160253385	37.7677177520665	-122.415605496237	2016-03-27T14:25:00Z	NONE
WARRANTS	Saturday	ENROUTE TO ADULT AUTHORITY	160253404	37.7589148884581	-122.421380986073	2016-03-26T20:10:00Z	ARREST, BOOKED
NON-CRIMINAL	Sunday	STAY AWAY OR COURT ORDER, NON-DV RELATED	160253410	37.783287873572	-122.408953598279	2016-03-27T19:48:00Z	ARREST, BOOKED
BURGLARY	Friday	BURGLARY OF FLAT, UNLAWFUL ENTRY	160253426	37.7541209800864	-122.414782051136	2016-03-19T00:00:00Z	NONE
LARCENY/THEFT	Saturday	PETTY THEFT FROM UNLOCKED AUTO	160253432	37.8063927876763	-122.414613835412	2016-03-27T06:59:00Z	NONE
NON-CRIMINAL	Sunday	FOUND PROPERTY	160253448	37.7803623690815	-122.452898067388	2016-03-27T20:56:00Z	NONE
VANDALISM	Sunday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160253454	37.7884353561249	-122.437978008235	2016-03-27T18:18:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN TRUCK	160253460	37.766202876914	-122.418613686714	2016-03-27T04:00:00Z	NONE
DRUNKENNESS	Sunday	UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE	160253482	37.7583754817472	-122.422396145331	2016-03-27T20:55:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160253482	37.7583754817472	-122.422396145331	2016-03-27T20:55:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160253501	37.8026500914795	-122.403000051329	2016-03-27T21:14:00Z	ARREST, BOOKED
NON-CRIMINAL	Sunday	FOUND PROPERTY	160253523	37.7624013131662	-122.388573559923	2016-03-27T17:56:00Z	NONE
WARRANTS	Sunday	WARRANT ARREST	160253539	37.7379666158769	-122.406910767793	2016-03-27T21:41:00Z	NONE
NON-CRIMINAL	Sunday	STAY AWAY OR COURT ORDER, NON-DV RELATED	160253545	37.7835634796332	-122.41506687647	2016-03-27T21:48:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160253551	37.7574787802094	-122.473557158061	2016-03-28T20:47:00Z	NONE
LARCENY/THEFT	Friday	PETTY THEFT FROM UNLOCKED AUTO	160253567	37.7674598906238	-122.433409294261	2016-03-26T06:30:00Z	NONE
LARCENY/THEFT	Saturday	GRAND THEFT FROM LOCKED AUTO	160253573	37.8065688614525	-122.406429633461	2016-03-27T03:00:00Z	NONE
VANDALISM	Saturday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160253573	37.8065688614525	-122.406429633461	2016-03-27T03:00:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160253589	37.775420706711	-122.403404791479	2016-03-27T21:39:00Z	NONE
LARCENY/THEFT	Tuesday	LOST PROPERTY, PETTY THEFT	160253608	37.7807643532489	-122.388778001806	2016-03-08T19:00:00Z	NONE
WARRANTS	Sunday	ENROUTE TO OUTSIDE JURISDICTION	160253614	37.7902737888877	-122.434185156356	2016-03-27T21:38:00Z	ARREST, BOOKED
VEHICLE THEFT	Sunday	STOLEN AUTOMOBILE	160253620	37.7643228810013	-122.388854011336	2016-03-21T03:00:00Z	NONE
ASSAULT	Sunday	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	160253636	37.7588908343024	-122.428127851577	2016-03-27T22:05:00Z	NONE
ASSAULT	Sunday	BATTERY	160253658	37.7429970144076	-122.421644478447	2016-03-27T22:10:00Z	NONE
ASSAULT	Sunday	THREATS AGAINST LIFE	160253658	37.7429970144076	-122.421644478447	2016-03-27T22:10:00Z	NONE
NON-CRIMINAL	Sunday	FOUND PROPERTY	160253664	37.7838344374141	-122.412930522059	2016-03-27T22:00:00Z	NONE
LIQUOR LAWS	Sunday	CONSUMING ALCOHOL IN PUBLIC VIEW	160253670	37.8086023414275	-122.41578579226	2016-03-27T22:25:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160253670	37.8086023414275	-122.41578579226	2016-03-27T22:25:00Z	ARREST, BOOKED
ASSAULT	Sunday	BATTERY	160253686	37.7770909534023	-122.394985875925	2016-03-27T22:23:00Z	ARREST, BOOKED
WARRANTS	Sunday	ENROUTE TO OUTSIDE JURISDICTION	160253692	37.7414388782789	-122.463728186563	2016-03-27T22:07:00Z	ARREST, BOOKED
NON-CRIMINAL	Sunday	CIVIL SIDEWALKS, CITATION	160253705	37.7701611813393	-122.446165617978	2016-03-27T22:54:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION	160253727	37.7855355791102	-122.411302813025	2016-03-27T23:10:00Z	ARREST, BOOKED
SUSPICIOUS OCC	Sunday	INVESTIGATIVE DETENTION	160253733	37.781446350134	-122.417146843836	2016-03-27T22:43:00Z	NONE
LARCENY/THEFT	Sunday	GRAND THEFT FROM PERSON	160253749	37.7657184395282	-122.409529913278	2016-03-27T22:30:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, INJURED PERSON	160253755	37.7524407589917	-122.415173665801	2016-03-27T23:05:00Z	NONE
ASSAULT	Sunday	BATTERY	160253761	37.7843944492068	-122.416916142188	2016-03-27T21:02:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Sunday	POSSESSION OF MARIJUANA FOR SALES	160253777	37.7692156705894	-122.452706340322	2016-03-27T23:08:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Sunday	POSSESSION OF HEROIN	160253777	37.7692156705894	-122.452706340322	2016-03-27T23:08:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Sunday	POSSESSION OF HALLUCINOGENIC FOR SALES	160253777	37.7692156705894	-122.452706340322	2016-03-27T23:08:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Sunday	POSSESSION OF METH-AMPHETAMINE	160253777	37.7692156705894	-122.452706340322	2016-03-27T23:08:00Z	ARREST, BOOKED
ASSAULT	Sunday	AGGRAVATED ASSAULT WITH BODILY FORCE	160253799	37.7845808066125	-122.414593411257	2016-03-27T23:29:00Z	ARREST, BOOKED
ASSAULT	Sunday	FALSE IMPRISONMENT	160253799	37.7845808066125	-122.414593411257	2016-03-27T23:29:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	CONSPIRACY	160253799	37.7845808066125	-122.414593411257	2016-03-27T23:29:00Z	ARREST, BOOKED
VEHICLE THEFT	Thursday	STOLEN TRUCK	160253802	37.7732180675925	-122.421522300696	2016-03-25T02:00:00Z	NONE
OTHER OFFENSES	Sunday	RESISTING ARREST	160254101	37.7571580431915	-122.406604919508	2016-03-28T01:06:00Z	ARREST, BOOKED
MISSING PERSON	Saturday	FOUND PERSON	160254151	37.7275173689962	-122.435682711765	2016-03-26T20:00:00Z	NONE
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION	160253818	37.7172459880077	-122.440416226696	2016-03-27T23:47:00Z	ARREST, BOOKED
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160253824	37.7140109101974	-122.457576302609	2016-03-27T23:10:00Z	NONE
ASSAULT	Sunday	INFLICT INJURY ON COHABITEE	160253846	37.7307118079315	-122.409326684477	2016-03-27T23:35:00Z	ARREST, BOOKED
VEHICLE THEFT	Tuesday	STOLEN MOTORCYCLE	160253874	37.8004551160034	-122.43028553713	2016-03-23T05:00:00Z	NONE
LARCENY/THEFT	Sunday	GRAND THEFT PICKPOCKET	160253896	37.7958223141329	-122.408254664048	2016-03-27T22:30:00Z	NONE
SUSPICIOUS OCC	Sunday	SUSPICIOUS OCCURRENCE	160253909	37.7681889359769	-122.435778159029	2016-03-27T16:00:00Z	NONE
WARRANTS	Sunday	PROBATION SEARCH	160253915	37.7316794708851	-122.402363159473	2016-03-27T22:53:00Z	NONE
SUSPICIOUS OCC	Sunday	INVESTIGATIVE DETENTION	160253915	37.7316794708851	-122.402363159473	2016-03-27T22:53:00Z	NONE
LARCENY/THEFT	Sunday	PETTY THEFT FROM LOCKED AUTO	160253921	37.7805203710322	-122.403604515344	2016-03-27T18:00:00Z	NONE
WARRANTS	Sunday	PROBATION SEARCH	160253937	37.7686919813508	-122.411762036037	2016-03-28T00:12:00Z	NONE
NON-CRIMINAL	Saturday	LOST PROPERTY	160253943	37.7878246694374	-122.397032436528	2016-03-26T07:01:00Z	NONE
WARRANTS	Sunday	PROBATION SEARCH	160253959	37.7686919813508	-122.411762036037	2016-03-28T00:17:00Z	NONE
TRESPASS	Sunday	TRESPASSING	160253965	37.7810432179334	-122.399833846531	2016-03-27T23:43:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	PETTY THEFT SHOPLIFTING	160253971	37.8077624944954	-122.415642825776	2016-03-27T21:43:00Z	NONE
OTHER OFFENSES	Thursday	LOST/STOLEN LICENSE PLATE	160253987	37.7370760861665	-122.430754149474	2016-03-25T00:00:00Z	NONE
VEHICLE THEFT	Sunday	STOLEN AUTOMOBILE	160253993	37.7812163786666	-122.457016163474	2016-03-27T16:30:00Z	NONE
WEAPON LAWS	Sunday	CARRYING A CONCEALED WEAPON	160254010	37.7822305870036	-122.41029351969	2016-03-28T00:45:00Z	ARREST, BOOKED
WEAPON LAWS	Sunday	POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN	160254010	37.7822305870036	-122.41029351969	2016-03-28T00:45:00Z	ARREST, BOOKED
WEAPON LAWS	Sunday	POSS OF LOADED FIREARM	160254010	37.7822305870036	-122.41029351969	2016-03-28T00:45:00Z	ARREST, BOOKED
MISSING PERSON	Monday	MISSING ADULT	160254026	37.7800304351156	-122.432116233695	2016-03-21T19:00:00Z	NONE
ASSAULT	Sunday	BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP	160254032	37.779377841254	-122.403313163388	2016-03-28T00:19:00Z	ARREST, BOOKED
TRESPASS	Sunday	TRESPASSING	160254032	37.779377841254	-122.403313163388	2016-03-28T00:19:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	FAILURE TO REGISTER AS SEX OFFENDER	160254048	37.7848656939526	-122.412784096502	2016-03-28T00:44:00Z	ARREST, BOOKED
WARRANTS	Sunday	ENROUTE TO PAROLE OFFICER	160254048	37.7848656939526	-122.412784096502	2016-03-28T00:44:00Z	ARREST, BOOKED
WARRANTS	Sunday	ENROUTE TO OUTSIDE JURISDICTION	160254048	37.7848656939526	-122.412784096502	2016-03-28T00:44:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	PETTY THEFT FROM A BUILDING	160254054	37.769554034555	-122.420222385251	2016-03-27T19:30:00Z	NONE
SUSPICIOUS OCC	Sunday	INVESTIGATIVE DETENTION	160254060	37.7100473194268	-122.396841667667	2016-03-28T00:55:00Z	NONE
ASSAULT	Sunday	AGGRAVATED ASSAULT WITH BODILY FORCE	160254076	37.715765426995	-122.439909766772	2016-03-28T01:00:00Z	NONE
NON-CRIMINAL	Sunday	FOUND PROPERTY	160254082	37.7299346936044	-122.397744427103	2016-03-28T01:00:00Z	NONE
NON-CRIMINAL	Sunday	DEATH REPORT, CAUSE UNKNOWN	160254098	37.7607430785636	-122.423836634462	2016-03-27T23:40:00Z	NONE
VANDALISM	Sunday	MALICIOUS MISCHIEF, ADULT SUSPECT	160254117	37.7708480203633	-122.440359655894	2016-03-28T01:14:00Z	NONE
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION ARREST	160254123	37.7955312151592	-122.40332128984	2016-03-28T01:45:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION ARREST	160254139	37.775073326331	-122.511293798596	2016-03-28T00:56:00Z	ARREST, BOOKED
DRIVING UNDER THE INFLUENCE	Sunday	DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL	160254139	37.775073326331	-122.511293798596	2016-03-28T00:56:00Z	ARREST, BOOKED
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160254145	37.7750363632073	-122.441275381343	2016-03-28T01:29:00Z	NONE
MISSING PERSON	Saturday	MISSING ADULT	160254151	37.7275173689962	-122.435682711765	2016-03-26T20:00:00Z	NONE
BURGLARY	Saturday	BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY	160254167	37.7325070966122	-122.384396871119	2016-03-26T12:00:00Z	NONE
WEAPON LAWS	Sunday	CARRYING OF CONCEALED WEAPON BY CONVICTED FELON	160254173	37.764228935718	-122.419520367886	2016-03-28T01:42:00Z	ARREST, BOOKED
WEAPON LAWS	Sunday	CARRYING A CONCEALED WEAPON	160254173	37.764228935718	-122.419520367886	2016-03-28T01:42:00Z	ARREST, BOOKED
WEAPON LAWS	Sunday	POSSESSION OF CAUSTIC CHEMICAL	160254173	37.764228935718	-122.419520367886	2016-03-28T01:42:00Z	ARREST, BOOKED
WEAPON LAWS	Sunday	POSS OF PROHIBITED WEAPON	160254173	37.764228935718	-122.419520367886	2016-03-28T01:42:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160254173	37.764228935718	-122.419520367886	2016-03-28T01:42:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160254189	37.7602340753605	-122.419208249507	2016-03-28T01:57:00Z	ARREST, BOOKED
LARCENY/THEFT	Saturday	PETTY THEFT FROM LOCKED AUTO	160254195	37.7835100715421	-122.405395493939	2016-03-26T22:00:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160254208	37.7984492073309	-122.401640262351	2016-03-28T01:40:00Z	NONE
LARCENY/THEFT	Sunday	GRAND THEFT FROM LOCKED AUTO	160254214	37.8031360312501	-122.418153513396	2016-03-27T23:30:00Z	NONE
VANDALISM	Sunday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160254214	37.8031360312501	-122.418153513396	2016-03-27T23:30:00Z	NONE
LARCENY/THEFT	Sunday	PETTY THEFT FROM LOCKED AUTO	160254220	37.8070199998601	-122.418111096758	2016-03-27T22:50:00Z	NONE
VANDALISM	Saturday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160254236	37.7224635261289	-122.404802040985	2016-03-27T04:36:00Z	NONE
BURGLARY	Saturday	BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY	160254242	37.7651269832499	-122.407406866036	2016-03-27T06:00:00Z	NONE
MISSING PERSON	Sunday	MISSING ADULT	160254258	37.7827317884887	-122.406481972743	2016-03-28T01:26:00Z	NONE
NON-CRIMINAL	Sunday	DEATH REPORT, NATURAL CAUSES	160254264	37.7107672954351	-122.417678812123	2016-03-27T15:00:00Z	NONE
SUSPICIOUS OCC	Sunday	INVESTIGATIVE DETENTION	160254270	37.7849531241612	-122.427991151911	2016-03-28T02:01:00Z	ARREST, BOOKED
OTHER OFFENSES	Sunday	TRAFFIC VIOLATION ARREST	160254270	37.7849531241612	-122.427991151911	2016-03-28T02:01:00Z	ARREST, BOOKED
ROBBERY	Sunday	ROBBERY, ARMED WITH A DANGEROUS WEAPON	160254292	37.7486871196094	-122.415838861468	2016-03-27T22:00:00Z	NONE
ASSAULT	Sunday	BATTERY	160254311	37.7649778918035	-122.420901749456	2016-03-28T02:09:00Z	ARREST, BOOKED
FRAUD	Sunday	FALSE CLAIMS, PRESENTING TO GOVERNMENT	160254311	37.7649778918035	-122.420901749456	2016-03-28T02:09:00Z	ARREST, BOOKED
WARRANTS	Sunday	WARRANT ARREST	160254311	37.7649778918035	-122.420901749456	2016-03-28T02:09:00Z	ARREST, BOOKED
LARCENY/THEFT	Saturday	PETTY THEFT FROM LOCKED AUTO	160254327	37.7810099521381	-122.435617128052	2016-03-27T02:00:00Z	NONE
NON-CRIMINAL	Saturday	LOST PROPERTY	160254333	37.8059786528897	-122.411156854389	2016-03-19T17:00:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE	160254349	37.8015780997553	-122.411926028556	2016-03-28T02:40:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160254361	37.7866587179096	-122.409777487821	2016-03-28T02:52:00Z	NONE
VANDALISM	Sunday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160254377	37.7531989362472	-122.400650556275	2016-03-28T02:45:00Z	NONE
LARCENY/THEFT	Sunday	PETTY THEFT FROM LOCKED AUTO	160254383	37.763050767731	-122.419478247917	2016-03-27T17:30:00Z	NONE
ASSAULT	Sunday	BATTERY OF A POLICE OFFICER	160254399	37.7724682400061	-122.389517648036	2016-03-28T02:33:00Z	EXCEPTIONAL CLEARANCE
NON-CRIMINAL	Sunday	AIDED CASE	160254399	37.7724682400061	-122.389517648036	2016-03-28T02:33:00Z	EXCEPTIONAL CLEARANCE
SUSPICIOUS OCC	Sunday	SUSPICIOUS OCCURRENCE	160254402	37.713317784448	-122.472875861339	2016-03-28T03:07:00Z	NONE
NON-CRIMINAL	Sunday	FIRE REPORT	160254402	37.713317784448	-122.472875861339	2016-03-28T03:07:00Z	NONE
LARCENY/THEFT	Friday	GRAND THEFT FROM LOCKED AUTO	160254418	37.7308550434271	-122.392074167872	2016-03-25T17:00:00Z	NONE
WEAPON LAWS	Sunday	SUSPICIOUS PACKAGE	160254424	37.7836909533775	-122.40316136589	2016-03-28T02:15:00Z	NONE
LARCENY/THEFT	Saturday	GRAND THEFT FROM LOCKED AUTO	160254430	37.7700527878596	-122.413049740894	2016-03-27T02:00:00Z	NONE
NON-CRIMINAL	Sunday	AIDED CASE, MENTAL DISTURBED	160254446	37.7763292584158	-122.462940548031	2016-03-28T03:00:00Z	UNFOUNDED
